x,y,z
 56.82,-12.71, 6.17
 48.75,-17.63, 5.31
 78.85,  2.39, 6.39
 78.15,  1.87, 2.20
 70.81,-03.33, 6.09
 82.70,  5.04, 5.58
  0.35,-34.58, 6.09
 78.84,  2.22, 5.93
 14.55,-32.01, 5.85
 80.46,  3.32, 6.20
 45.03,-20.09, 6.15
102.43, 17.72, 5.55
 98.10, 15.11, 5.69
 71.72,-03.02, 4.43
 76.04,  0.04, 5.90
  4.46,-34.26, 6.25
 41.54,-22.19, 6.11
 53.30,-15.71, 6.33
 63.02,-09.48, 5.66
311.99,-30.75, 5.91
 61.77,-10.41, 6.41
 26.22,-29.08, 5.25
 89.38,  9.08, 6.51
 59.66,-11.91, 6.22
  6.69,-34.31, 6.10
 94.55, 12.38, 6.44
 28.97,-28.46, 6.41
 52.19,-17.07, 6.25
 41.36,-23.05, 6.13
 26.80,-29.27, 4.78
 73.86,-02.34, 6.39
 47.24,-19.95, 6.21
 21.90,-31.01, 6.16
 77.26,-00.02, 5.62
 92.13, 10.59, 6.36
 86.14,  6.40, 5.69
 26.07,-29.78, 6.74
 26.08,-29.78, 5.94
 41.97,-23.10, 4.91
 14.42,-33.29, 6.39
 62.41,-10.94, 6.55
 70.91,-05.04, 4.01
 75.85,-01.47, 5.88
 54.66,-16.21, 6.08
 29.94,-28.71, 6.12
325.19,-34.32, 6.11
 63.06,-10.95, 6.18
 55.10,-16.21, 7.11
 83.60,  3.99, 6.41
 19.33,-32.54, 6.36
 91.89,  9.92, 5.91
 86.07,  5.74, 4.95
 35.45,-26.86, 5.65
356.00,-36.45, 5.11
 76.44,-01.45, 6.19
336.04,-36.09, 4.76
 67.51,-08.15, 6.34
 97.76, 13.80, 4.22
 86.41,  5.73, 5.44
 55.42,-16.59, 4.03
  3.94,-35.94, 6.44
 88.94,  7.53, 6.18
 31.68,-28.88, 6.13
 13.08,-34.44, 6.40
 54.42,-17.41, 6.56
 57.02,-15.80, 5.38
334.83,-36.18, 4.88
 92.67, 10.06, 6.14
 81.69,  1.96, 6.60
 63.81,-11.35, 6.48
317.51,-32.78, 6.00
318.45,-33.05, 6.55
 28.86,-30.27, 6.19
 75.43,-02.93, 4.61
 80.66,  0.98, 6.49
106.17, 18.88, 6.27
352.57,-37.21, 3.11
 84.62,  3.89, 5.78
 58.63,-15.16, 4.68
333.09,-36.20, 6.22
 43.21,-24.49, 4.89
 68.13,-08.87, 6.41
335.98,-36.63, 5.12
 88.89,  6.83, 6.11
 19.54,-33.67, 6.36
 45.81,-23.32, 6.22
108.43, 20.04, 5.20
 68.73,-08.70, 5.59
328.39,-35.58, 5.15
 58.88,-15.65, 3.63
 56.13,-17.50, 5.43
 44.81,-24.14, 4.32
 72.92,-05.73, 6.32
 62.05,-13.63, 6.25
 72.89,-05.76, 6.49
 78.31,-01.64, 6.20
 30.94,-30.50, 5.22
 43.67,-24.97, 6.22
 64.59,-12.05, 4.82
 57.95,-16.61, 5.72
  9.85,-36.23, 5.47
 67.00,-10.35, 5.04
 66.65,-10.61, 5.91
 55.18,-18.47, 5.05
 46.47,-23.58, 5.16
 21.25,-33.77, 6.37
 60.16,-15.25, 5.97
 27.57,-31.87, 5.10
114.41, 23.36, 5.46
 17.97,-34.70, 6.51
 65.20,-11.82, 6.08
 72.12,-06.72, 5.68
 29.82,-31.23, 5.80
 60.30,-15.32, 3.77
 56.31,-17.99, 6.42
114.11, 23.16, 5.96
 12.13,-36.07, 5.76
 18.79,-34.69, 6.28
 80.35,-00.61, 6.06
 84.37,  2.52, 6.58
328.96,-36.01, 3.42
 63.85,-13.22, 6.45
  2.37,-37.67, 6.29
 92.63,  8.80, 6.48
 71.90,-07.32, 6.08
 59.40,-16.40, 5.99
 82.69,  1.08, 5.95
346.69,-38.16, 4.51
 73.96,-05.88, 5.51
 79.34,-01.74, 6.51
 62.00,-14.85, 6.22
 84.28,  2.00, 1.25
 96.41, 11.33, 6.01
 81.53,-00.26, 5.67
 76.64,-04.18, 6.66
 60.14,-16.55, 4.43
 88.37,  4.99, 5.39
116.56, 24.35, 6.19
 17.60,-35.85, 6.50
 76.87,-04.26, 6.47
  2.91,-38.29, 5.50
325.77,-35.70, 5.41
  6.79,-37.90, 6.49
 20.01,-35.50, 4.14
 24.38,-34.37, 5.93
 96.66, 11.16, 6.15
 68.82,-10.81, 4.91
 93.88,  9.00, 6.32
 62.98,-15.20, 6.38
 73.30,-07.63, 4.22
356.83,-39.02, 5.11
 93.47,  8.50, 5.78
101.72, 14.68, 5.58
 44.66,-26.72, 6.27
 61.49,-16.57, 5.14
 61.50,-16.58, 4.27
 75.94,-05.71, 2.46
 37.68,-30.10, 3.77
 42.24,-28.09, 4.42
353.95,-39.24, 4.89
 52.78,-22.50, 5.58
 50.29,-23.93, 6.40
 94.43,  9.06, 4.51
 76.39,-05.62, 4.92
 97.86, 11.64, 3.43
 85.83,  2.06, 6.30
333.32,-37.62, 6.28
333.32,-37.62, 6.59
 19.65,-36.34, 5.86
 90.87,  6.12, 6.33
 78.08,-04.34, 4.53
 28.63,-33.89, 6.21
  9.88,-38.26, 4.90
 85.16,  1.37, 6.40
104.41, 16.37, 6.41
346.98,-39.34, 5.05
 86.97,  2.72, 5.57
 12.08,-38.12, 6.36
  4.68,-39.06, 5.52
 90.55,  5.58, 6.27
 58.86,-19.23, 5.98
 54.75,-21.90, 6.33
 52.67,-23.20, 6.21
 34.83,-32.07, 5.88
 85.75,  1.49, 4.84
 90.24,  5.17, 6.29
 10.73,-38.57, 6.04
 18.46,-37.18, 4.11
 63.70,-16.21, 6.52
 42.13,-29.18, 5.99
 86.28,  1.71, 6.33
 84.29,  0.03, 5.04
 42.35,-29.28, 5.55
338.16,-38.85, 3.65
  2.30,-39.76, 5.35
 72.13,-10.15, 5.77
 22.33,-36.58, 6.33
 38.84,-30.98, 4.73
 13.89,-38.40, 6.35
348.07,-39.89, 6.24
 99.94, 12.61, 6.45
 36.15,-32.20, 6.38
 71.31,-10.98, 4.59
 75.83,-07.36, 6.44
 17.39,-37.93, 6.41
 41.19,-30.33, 6.44
 73.47,-09.56, 6.34
 29.33,-35.06, 5.78
 84.90,-00.19, 4.78
115.73, 23.46, 5.75
 85.52,  0.31, 5.45
 83.41,-01.49, 6.66
 76.54,-07.29, 5.47
 46.88,-27.92, 6.55
 72.75,-10.48, 6.56
 72.41,-10.80, 5.01
 82.21,-02.72, 6.70
 52.58,-24.94, 6.05
 60.77,-19.74, 5.17
 59.78,-20.42, 5.58
 19.59,-38.09, 5.70
 44.88,-29.25, 6.57
 38.63,-32.24, 5.51
114.01, 22.27, 5.39
 48.95,-27.42, 6.05
 31.78,-35.00, 5.87
325.99,-36.94, 6.37
 87.51,  1.42, 5.67
315.96,-33.65, 5.15
 90.34,  3.73, 6.63
 85.70,-00.30, 5.96
 33.64,-34.63, 6.01
 90.10,  3.49, 5.81
 88.93,  2.49, 5.90
347.25,-40.75, 5.76
 82.91,-02.82, 3.94
 94.82,  7.47, 6.23
 58.69,-21.98, 5.48
  7.25,-40.63, 6.11
 68.36,-15.04, 5.31
 28.54,-36.52, 6.25
 52.87,-25.78, 5.23
 85.55,-00.83, 5.55
 83.66,-02.51, 6.16
 64.05,-18.71, 6.66
 55.97,-24.20, 5.99
 12.34,-40.34, 4.67
 90.11,  3.06, 5.61
 44.30,-30.75, 6.21
358.19,-41.49, 6.64
110.14, 19.35, 6.05
 66.23,-17.29, 5.65
 19.22,-39.32, 6.05
  4.15,-41.35, 5.94
 88.03,  0.97, 4.74
  4.03,-41.46, 5.30
 97.06,  8.79, 5.51
 18.25,-39.83, 6.25
 79.51,-06.77, 5.97
316.70,-34.23, 6.58
 87.15,-00.10, 5.37
 48.45,-29.38, 6.50
342.58,-40.96, 5.16
 50.85,-28.11, 6.25
 62.77,-20.58, 6.31
 43.66,-32.04, 7.31
 43.66,-32.04, 5.89
 28.05,-37.86, 4.84
320.01,-35.61, 5.68
 86.27,-01.17, 6.19
 81.75,-05.32, 6.07
 87.11,-00.52, 6.48
 95.18,  6.72, 5.83
 54.83,-26.26, 5.61
 52.45,-27.69, 6.42
 51.82,-28.07, 6.33
  0.37,-42.25, 5.53
 15.35,-40.95, 5.68
 84.08,-03.47, 6.33
 90.55,  2.40, 6.37
330.81,-39.04, 5.76
 87.97,  0.04, 6.32
 31.31,-37.29, 4.07
 12.47,-41.42, 5.18
 55.39,-26.18, 5.94
 92.78,  4.30, 5.90
 85.93,-02.08, 3.72
 21.98,-40.01, 4.50
320.62,-36.02, 6.20
 73.23,-13.55, 6.12
 31.25,-37.77, 6.17
 76.55,-10.78, 5.82
 82.25,-05.81, 5.21
 82.25,-05.81, 6.03
 26.84,-39.21, 5.30
 64.27,-20.89, 6.34
 88.88,  0.20, 4.55
 56.80,-26.22, 6.15
 27.71,-39.23, 6.25
323.27,-37.19, 5.02
 38.45,-35.77, 4.51
 76.11,-11.77, 5.59
 53.26,-28.80, 6.45
 40.83,-35.15, 6.27
 59.93,-24.76, 4.69
 59.89,-24.85, 6.07
106.95, 15.95, 5.87
  1.93,-43.33, 5.83
 70.33,-17.15, 6.68
 35.19,-37.52, 6.48
 87.70,-01.68, 6.63
  3.10,-43.46, 5.26
 81.05,-08.08, 6.54
 93.64,  3.78, 5.73
 89.36,-00.25, 6.46
  7.22,-43.34, 5.96
100.81, 10.41, 6.54
 19.06,-41.98, 5.42
317.29,-35.15, 6.63
112.40, 20.19, 5.91
104.81, 13.84, 7.33
344.11,-42.76, 5.75
 76.75,-12.45, 3.20
 65.49,-21.80, 6.27
  1.61,-43.90, 6.21
 39.92,-36.48, 6.77
 98.52,  7.99, 5.64
 81.63,-08.20, 6.05
 51.22,-31.32, 6.38
 32.19,-39.37, 6.04
 60.50,-25.65, 4.49
  7.57,-43.81, 6.12
329.44,-39.74, 6.31
 76.69,-12.87, 6.17
 28.19,-40.61, 5.24
 34.86,-38.69, 5.28
307.53,-30.40, 6.45
 82.85,-07.43, 3.72
 56.38,-28.71, 3.92
 49.84,-32.65, 6.48
101.97, 10.81, 6.39
 37.26,-38.27, 6.40
 13.20,-43.80, 4.71
 90.16,-00.68, 6.46
 31.73,-40.23, 5.43
 86.14,-04.76, 6.43
 32.40,-40.11, 7.05
343.69,-43.32, 4.39
 47.08,-34.47, 5.82
 17.89,-43.43, 6.40
 84.19,-06.87, 4.23
 86.57,-04.58, 6.19
355.26,-44.65, 6.00
 80.98,-10.05, 4.43
 94.64,  3.35, 6.13
 21.19,-43.11, 6.56
 62.27,-25.79, 5.96
 95.96,  4.58, 5.98
  1.19,-44.95, 4.82
348.40,-44.22, 6.38
 98.00,  6.53, 6.42
 87.61,-03.84, 5.00
 85.59,-05.93, 6.15
323.20,-38.20, 6.41
 83.62,-07.95, 5.83
 71.53,-19.13, 6.29
320.84,-37.31, 6.09
 47.47,-35.11, 5.87
 91.70,-00.06, 5.76
101.00,  9.17, 2.44
 59.19,-28.55, 5.82
 98.18,  6.36, 5.66
 73.10,-18.06, 5.57
 79.60,-12.18, 5.68
 33.62,-40.77, 4.28
111.85, 19.06, 5.95
 79.80,-12.15, 6.04
 85.37,-06.70, 6.40
102.74, 10.69, 5.18
 26.31,-42.85, 5.60
 70.05,-20.92, 4.08
115.25, 21.83, 6.15
 42.56,-37.81, 5.99
309.46,-31.74, 6.38
352.92,-45.21, 6.31
 59.00,-29.23, 5.16
 99.84,  7.73, 6.11
  0.89,-45.64, 5.77
328.14,-40.29, 4.22
 78.29,-13.94, 6.05
 28.78,-42.56, 5.41
 26.31,-43.12, 6.38
 91.90,-00.44, 5.69
 84.38,-08.15, 6.63
 38.63,-39.64, 5.49
341.75,-43.94, 6.12
 83.58,-09.10, 6.58
 73.90,-18.27, 5.71
 62.30,-27.50, 6.35
 49.29,-35.33, 6.36
 83.60,-09.20, 6.47
 74.72,-17.59, 6.15
 42.40,-38.50, 5.70
323.22,-38.65, 5.34
 74.16,-18.17, 6.32
 75.46,-17.08, 5.68
 49.19,-35.51, 5.49
  5.45,-46.01, 5.63
311.99,-33.30, 6.47
358.65,-46.06, 5.51
 53.47,-33.44, 6.46
 26.98,-43.59, 3.74
 54.14,-33.25, 6.13
 92.20,-00.82, 6.58
 28.63,-43.36, 5.78
 90.42,-02.73, 5.60
 83.39,-09.96, 5.94
 70.43,-21.98, 6.07
342.89,-44.57, 6.39
 40.72,-39.98, 6.61
 27.97,-43.87, 4.51
 14.98,-46.02, 6.50
 83.94,-09.86, 5.31
 92.09,-01.39, 5.31
 77.04,-16.60, 5.41
 94.89,  1.55, 6.03
 61.21,-29.49, 6.40
 80.53,-13.44, 5.80
 69.67,-23.41, 6.44
 31.58,-43.31, 6.57
 73.09,-20.54, 5.93
 99.73,  6.42, 6.10
 74.39,-19.70, 4.57
 96.86,  3.16, 6.12
104.76, 11.43, 5.44
 90.81,-03.35, 5.24
  0.56,-47.08, 5.29
 11.18,-46.99, 5.97
 65.20,-27.55, 6.08
 48.02,-37.88, 2.91
343.97,-45.45, 6.41
312.39,-33.86, 6.18
 24.54,-45.47, 6.43
355.16,-46.99, 5.57
 95.32,  1.22, 6.02
107.54, 14.03, 3.23
114.98, 21.03, 5.97
 74.62,-20.29, 6.70
357.95,-47.36, 6.32
 95.22,  0.86, 6.16
100.55,  6.62, 5.53
 17.47,-47.03, 6.41
 30.88,-44.70, 5.69
 93.59,-01.24, 5.75
 26.34,-45.78, 6.40
 90.83,-04.31, 6.25
328.10,-41.63, 6.20
 74.48,-21.08, 6.47
 50.35,-37.86, 5.77
 90.74,-04.58, 4.02
 22.61,-46.64, 5.73
314.29,-35.19, 3.76
 86.01,-09.85, 4.90
 12.63,-47.85, 6.11
 78.72,-17.39, 6.31
 75.94,-20.05, 6.11
 94.93,-00.13, 6.15
 31.94,-44.99, 4.68
 80.23,-16.20, 6.36
 90.86,-04.98, 5.53
 54.52,-36.38, 6.25
 46.45,-40.34, 4.69
 61.41,-32.28, 6.18
 87.62,-08.76, 5.01
 72.34,-23.99, 5.45
 11.74,-48.38, 6.28
344.10,-46.53, 6.21
 60.76,-32.96, 5.67
339.43,-45.56, 6.33
 90.59,-05.65, 6.20
 43.53,-42.00, 6.08
 77.29,-19.84, 6.16
 96.86,  1.29, 6.15
 73.31,-23.55, 5.85
 57.54,-35.28, 5.10
 36.00,-44.67, 3.68
102.27,  7.25, 4.73
309.02,-32.13, 5.29
 99.29,  3.74, 5.62
 24.56,-47.63, 6.49
 39.56,-43.97, 5.18
 90.00,-07.04, 5.11
 27.21,-47.22, 5.24
320.64,-39.09, 6.01
 57.05,-36.37, 5.67
 33.38,-46.03, 4.73
 61.36,-33.75, 5.30
 97.74,  1.61, 6.20
 88.54,-09.06, 6.11
 66.11,-30.53, 6.09
 32.41,-46.41, 6.22
303.63,-28.13, 6.57
 39.32,-44.45, 5.88
 85.01,-13.06, 6.07
 91.92,-05.40, 6.17
  4.35,-49.57, 6.30
 88.84,-08.96, 5.69
 95.48,-01.30, 4.67
 39.00,-44.80, 5.99
347.83,-48.10, 6.45
 94.51,-02.56, 6.09
 12.88,-49.55, 4.34
 89.00,-08.99, 5.49
 87.11,-11.18, 5.65
 65.57,-31.46, 2.39
 80.58,-18.34, 4.73
 80.58,-18.34, 6.08
 46.17,-42.51, 5.09
100.84,  4.75, 6.08
 71.98,-26.51, 4.34
 69.86,-28.27, 5.94
 78.41,-20.67, 4.13
100.60,  4.32, 4.08
108.88, 13.82, 4.56
 46.14,-42.88, 6.00
 43.64,-43.91, 5.58
 85.82,-13.30, 6.40
 76.64,-22.83, 5.29
 37.60,-46.01, 2.87
350.88,-49.10, 5.58
109.65, 14.50, 5.17
 78.65,-21.00, 6.28
 16.24,-49.94, 5.01
103.14,  6.99, 5.95
 59.38,-36.56, 5.64
 90.71,-07.93, 6.54
 72.32,-27.05, 6.21
327.40,-42.80, 5.62
 50.30,-41.49, 6.17
321.80,-40.23, 5.53
102.31,  5.93, 4.29
 94.83,-03.22, 4.23
 86.68,-13.08, 6.47
 42.41,-45.20, 6.31
 88.12,-11.56, 6.12
102.22,  5.45, 5.52
 37.05,-46.99, 6.38
 75.35,-25.15, 6.29
108.41, 12.67, 6.29
 82.57,-18.12, 5.04
 72.97,-27.52, 5.29
 89.94,-09.80, 6.48
 34.79,-47.96, 6.16
102.77,  5.75, 6.17
 75.25,-25.96, 5.77
 89.10,-11.20, 6.17
 76.50,-25.04, 6.89
 41.88,-46.35, 5.08
330.39,-44.71, 5.90
  6.11,-51.47, 3.01
 82.05,-19.54, 5.53
 46.07,-44.96, 6.59
 80.10,-21.75, 5.08
 99.56,  1.28, 5.71
 75.51,-26.41, 5.68
 64.70,-35.25, 6.15
 53.33,-41.99, 5.71
105.85,  9.04, 6.37
335.36,-46.69, 6.19
 54.49,-41.54, 6.20
 75.68,-26.48, 6.39
 17.01,-51.66, 6.41
  6.25,-51.96, 5.46
  5.44,-52.07, 6.18
339.11,-48.12, 4.40
333.72,-46.45, 6.12
313.17,-35.87, 6.41
100.39,  1.68, 5.80
 77.24,-25.72, 6.40
 69.96,-32.32, 5.54
103.50,  5.51, 6.13
105.89,  8.45, 5.86
 52.76,-43.46, 6.33
 95.74,-04.77, 6.42
 31.90,-50.35, 6.12
  4.34,-52.47, 5.50
314.54,-36.95, 5.95
337.68,-48.07, 6.01
 54.10,-43.03, 6.22
104.92,  7.05, 4.91
106.55,  9.00, 6.43
 65.80,-36.51, 6.00
 20.70,-52.44, 5.42
336.28,-48.01, 4.69
104.54,  6.16, 5.93
101.51,  2.13, 6.59
 59.95,-40.57, 5.58
 86.30,-17.44, 6.46
 71.68,-32.32, 5.60
 67.43,-35.67, 5.65
 37.15,-50.04, 6.28
112.28, 15.84, 6.35
 38.54,-49.74, 6.37
 70.03,-33.98, 6.37
 18.43,-53.16, 7.10
104.58,  5.87, 6.66
111.17, 14.38, 5.03
 52.41,-45.11, 5.54
 57.44,-42.67, 4.69
 98.91,-01.89, 5.78
 70.66,-33.92, 5.80
 18.45,-53.40, 6.47
102.01,  2.18, 5.56
 94.08,-08.58, 5.60
 23.58,-53.01, 5.96
332.26,-46.96, 5.62
 59.10,-42.22, 5.30
  2.22,-53.67, 4.46
 86.97,-18.03, 6.38
 65.37,-38.64, 4.84
 59.93,-42.07, 2.96
 82.85,-22.98, 5.78
105.26,  6.15, 5.29
106.15,  7.37, 4.29
 43.51,-49.37, 4.27
 84.49,-21.27, 5.70
314.37,-37.45, 6.55
 95.68,-07.14, 6.13
 94.77,-08.52, 6.44
117.67, 21.84, 6.98
 94.74,-08.61, 5.14
350.00,-52.47, 1.74
105.16,  5.81, 5.27
 96.64,-06.01, 6.27
104.87,  5.39, 5.11
 94.91,-08.44, 6.19
 82.26,-24.26, 3.76
 13.34,-54.46, 4.50
314.09,-37.34, 6.15
 11.53,-54.48, 4.99
101.47,  0.52, 6.39
 78.06,-28.77, 5.75
 76.93,-29.87, 6.35
 13.11,-54.53, 6.37
 79.80,-27.15, 5.78
 37.15,-51.76, 5.81
348.06,-52.39, 6.43
 82.64,-24.29, 6.11
103.04,  2.47, 6.32
 99.84,-02.05, 6.14
 11.58,-54.79, 5.37
 97.89,-04.97, 6.42
 21.44,-54.42, 6.44
 14.12,-54.81, 4.92
 95.56,-08.30, 6.11
 87.93,-18.45, 5.58
 67.41,-38.71, 3.53
 56.90,-45.11, 6.27
 47.36,-49.23, 5.46
 56.51,-45.37, 6.01
 88.06,-18.54, 4.29
 78.74,-29.11, 6.18
 74.85,-32.81, 6.33
 33.20,-53.10, 6.09
 72.39,-35.02, 5.78
 79.80,-28.11, 6.46
 86.51,-20.74, 6.32
 76.29,-32.02, 5.95
 44.03,-50.82, 6.03
 98.86,-04.40, 5.40
 24.97,-54.75, 6.17
103.06,  1.67, 3.35
 82.97,-25.30, 5.92
 56.42,-46.07, 6.39
111.28, 13.23, 4.79
103.83,  2.61, 5.04
 26.98,-54.70, 5.58
312.56,-36.59, 5.51
102.38,  0.48, 5.24
111.17, 13.03, 6.37
110.00, 11.41, 5.50
 89.46,-17.76, 5.33
103.68,  2.31, 6.30
358.68,-54.97, 6.23
 22.58,-55.28, 5.43
104.65,  3.68, 5.35
 33.83,-53.78, 5.32
310.04,-34.50, 5.10
 85.75,-22.64, 5.89
106.14,  5.73, 5.79
353.42,-54.42, 6.10
 92.76,-13.75, 4.49
358.65,-55.16, 4.79
 96.12,-09.07, 5.53
358.11,-55.26, 5.10
 94.81,-11.20, 5.71
106.20,  5.53, 6.11
 70.86,-38.13, 6.21
 25.98,-55.48, 6.15
112.05, 13.88, 6.08
102.86,  0.40, 4.19
 60.82,-44.98, 6.15
 46.72,-51.16, 5.34
 30.73,-54.95, 6.17
 91.93,-15.59, 4.13
 53.51,-48.62, 4.16
 51.90,-49.30, 5.79
339.03,-51.39, 5.37
330.22,-47.96, 2.86
 85.75,-23.66, 6.37
 56.54,-47.35, 5.75
305.61,-30.41, 5.77
103.12,  0.43, 5.88
 62.64,-44.42, 6.39
 46.45,-51.85, 5.95
333.47,-49.71, 6.34
 92.44,-15.91, 6.17
106.41,  4.96, 5.75
 54.15,-49.34, 5.37
 69.30,-40.86, 5.37
 71.63,-39.25, 6.17
316.86,-40.67, 5.29
 33.84,-55.56, 5.13
 86.05,-24.96, 6.47
 62.18,-45.84, 3.84
100.20,-05.11, 6.42
 75.27,-36.43, 5.01
350.28,-55.16, 6.62
 87.03,-23.88, 4.81
 97.79,-08.86, 4.57
350.28,-55.23, 5.62
114.26, 16.27, 6.66
314.28,-38.73, 6.04
318.51,-41.99, 5.78
 95.41,-12.66, 6.41
 28.53,-56.78, 5.53
 55.66,-49.69, 5.93
332.61,-50.04, 5.32
 82.41,-30.16, 6.04
 58.72,-48.44, 5.78
 47.12,-53.13, 5.76
103.90,  0.00, 6.16
 93.74,-15.80, 6.22
106.66,  4.33, 6.04
101.26,-04.30, 4.43
 66.01,-44.74, 4.66
323.87,-45.87, 4.48
 99.90,-06.71, 4.57
 30.71,-57.13, 6.29
 81.10,-32.34, 6.26
 42.55,-54.98, 6.57
 42.55,-54.98, 6.35
120.22, 24.10, 5.27
321.11,-44.26, 5.55
 69.38,-42.93, 5.75
 93.58,-17.05, 6.46
115.55, 17.55, 6.76
 69.98,-42.94, 4.79
  1.71,-58.04, 5.47
 95.04,-15.14, 6.14
103.91,-01.01, 6.57
 90.46,-21.82, 5.98
353.77,-57.05, 3.97
111.45, 11.22, 5.47
 65.35,-46.33, 4.59
 65.35,-46.33, 4.42
353.28,-57.06, 4.11
108.50,  6.39, 5.46
 74.39,-39.97, 5.58
 24.69,-58.58, 5.95
 87.57,-26.17, 5.79
 49.10,-54.04, 6.40
 70.23,-43.50, 5.48
 46.61,-54.87, 6.37
108.06,  5.43, 6.29
 93.12,-18.81, 6.56
 26.73,-58.67, 6.43
105.19,  0.53, 3.75
 99.66,-08.65, 4.36
 52.49,-53.05, 4.82
 91.33,-21.48, 5.65
100.61,-07.29, 6.40
 14.59,-59.32, 4.29
310.69,-36.22, 6.15
116.00, 17.91, 5.83
 97.36,-12.64, 4.51
 62.68,-48.67, 6.16
 58.21,-50.90, 6.14
326.58,-48.30, 4.81
 52.39,-53.39, 6.38
 89.80,-24.18, 6.35
101.26,-06.60, 3.77
 83.91,-31.92, 6.42
 80.76,-35.42, 6.32
 95.87,-15.68, 5.88
103.32,-03.45, 6.35
 64.89,-48.33, 5.89
116.16, 17.86, 5.50
 37.08,-58.20, 5.20
331.15,-51.17, 6.23
104.80,-01.32, 5.71
111.50, 10.17, 6.6 
 31.10,-59.30, 5.97
 66.84,-47.61, 4.02
111.76, 10.56, 6.34
114.82, 15.60, 5.68
358.33,-59.17, 6.28
 15.94,-60.40, 5.82
358.27,-59.26, 5.86
 96.38,-16.15, 5.73
 94.20,-19.63, 6.10
 78.37,-39.24, 6.40
101.79,-07.15, 6.29
104.79,-01.95, 6.38
 79.21,-38.63, 6.30
 94.37,-19.64, 6.30
 62.68,-50.75, 5.03
337.71,-54.56, 6.65
 58.10,-53.10, 6.23
102.73,-05.99, 4.63
 21.91,-60.74, 6.47
113.64, 13.27, 5.08
 13.03,-60.84, 5.66
 99.67,-11.59, 6.40
 84.84,-33.37, 5.82
 22.82,-60.92, 6.31
331.07,-51.97, 5.97
105.48,-01.51, 5.21
 96.65,-16.98, 4.88
 18.02,-61.20, 5.87
 85.16,-33.36, 6.21
114.63, 14.71, 5.79
 95.93,-18.27, 6.03
108.79,  4.42, 5.19
 25.49,-60.97, 4.17
 64.27,-50.90, 6.31
308.35,-34.38, 4.15
 81.67,-37.65, 5.71
 99.56,-12.57, 4.46
104.25,-04.20, 5.93
 78.86,-40.66, 3.40
345.74,-57.80, 5.98
346.27,-57.95, 2.10
 20.76,-61.58, 6.17
 92.62,-24.15, 6.34
350.85,-59.06, 6.07
 97.65,-16.18, 5.25
 91.71,-25.59, 4.79
 81.92,-37.83, 5.90
 98.35,-15.04, 5.94
356.00,-60.20, 4.85
 58.68,-54.29, 6.45
326.89,-50.30, 6.30
 60.56,-53.52, 6.41
104.55,-04.29, 6.12
 41.88,-59.52, 4.69
 92.50,-24.95, 2.94
 96.64,-18.42, 6.43
101.40,-10.27, 6.39
 79.52,-40.92, 6.51
 97.71,-17.09, 5.95
335.60,-54.90, 4.85
 98.91,-15.04, 5.08
346.39,-58.57, 5.51
342.31,-57.46, 6.62
341.14,-57.14, 6.48
 86.26,-34.39, 6.25
104.21,-05.69, 6.55
345.57,-58.54, 6.56
309.03,-35.53, 5.35
311.22,-38.05, 6.73
 81.28,-40.39, 4.19
100.60,-12.83, 5.76
 89.26,-31.02, 3.95
 10.46,-62.51, 6.28
325.03,-49.83, 6.37
 41.10,-60.68, 5.26
  1.85,-61.88, 6.71
316.54,-43.41, 6.34
 51.06,-58.35, 5.66
 28.36,-62.41, 6.30
338.31,-56.53, 3.49
 56.80,-56.68, 6.19
107.31,-00.57, 6.36
 97.40,-19.27, 5.90
 52.27,-58.52, 4.01
 13.31,-63.19, 6.33
 80.64,-42.17, 6.54
105.62,-04.28, 6.12
109.49,  3.32, 6.06
 90.68,-30.56, 3.48
359.57,-62.25, 5.42
326.58,-51.40, 6.46
112.09,  8.31, 6.19
106.42,-03.02, 5.43
322.94,-49.05, 6.12
100.04,-15.47, 5.92
 87.35,-35.25, 6.40
104.10,-07.71, 6.21
 20.59,-63.54, 5.97
111.07,  6.18, 3.52
 13.06,-63.72, 4.46
109.20,  2.07, 5.60
 80.87,-43.10, 5.16
 62.19,-55.73, 3.74
100.97,-14.41, 4.94
341.70,-58.71, 6.04
316.27,-43.90, 6.05
119.16, 21.21, 4.74
 86.36,-37.48, 5.64
 56.42,-58.28, 5.80
104.37,-08.14, 6.46
 99.67,-17.30, 6.34
108.68,  0.55, 6.01
101.91,-13.26, 5.81
 49.58,-60.67, 3.27
 63.25,-55.87, 6.19
 48.79,-60.90, 5.56
 99.94,-17.20, 5.81
  5.02,-63.75, 6.40
 86.83,-37.61, 6.12
 73.39,-50.26, 6.11
 66.38,-54.55, 5.72
 80.79,-44.34, 4.90
 98.51,-20.21, 5.91
 15.79,-64.50, 6.10
 13.69,-64.46, 4.21
 15.94,-64.61, 6.48
342.17,-59.49, 5.70
 98.28,-20.92, 5.74
 83.69,-42.13, 6.51
100.92,-16.30, 5.59
104.59,-09.00, 4.95
 67.22,-54.82, 6.31
 20.49,-64.90, 1.16
 90.06,-34.73, 5.49
 76.91,-48.62, 6.28
104.22,-09.99, 5.43
  6.64,-64.59, 6.13
100.07,-18.46, 6.18
 70.47,-53.32, 6.16
 71.66,-52.64, 6.37
120.41, 23.10, 5.90
 82.17,-44.40, 6.43
 80.50,-46.04, 6.33
 84.23,-42.55, 5.75
 20.89,-65.33, 5.51
 55.63,-60.33, 6.07
 74.59,-51.08, 5.43
